,Location,Date,Debate,Source,Speaker,Speech,RE
283,"Washington University in St. Louis, Missouri",10/9/16,2,http://www.presidency.ucsb.edu/ws/?pid=119038,TRUMP,"Oh, 33,000?",
284,"Washington University in St. Louis, Missouri",10/9/16,2,http://www.presidency.ucsb.edu/ws/?pid=119038,TRUMP,Yeah.,
285,"Washington University in St. Louis, Missouri",10/9/16,2,http://www.presidency.ucsb.edu/ws/?pid=119038,CLINTON,"Not‰ÛÓwell, we turned over 35,000, so...",
286,"Washington University in St. Louis, Missouri",10/9/16,2,http://www.presidency.ucsb.edu/ws/?pid=119038,TRUMP,"Oh, yeah.",
287,"Washington University in St. Louis, Missouri",10/9/16,2,http://www.presidency.ucsb.edu/ws/?pid=119038,TRUMP,"What about the other 15,000?",
288,"Washington University in St. Louis, Missouri",10/9/16,2,http://www.presidency.ucsb.edu/ws/?pid=119038,COOPER,Please allow her to respond.,
289,"Washington University in St. Louis, Missouri",10/9/16,2,http://www.presidency.ucsb.edu/ws/?pid=119038,COOPER,She didn't talk while you talked.,
290,"Washington University in St. Louis, Missouri",10/9/16,2,http://www.presidency.ucsb.edu/ws/?pid=119038,CLINTON,"Yes, that's true, I didn't.",
291,"Washington University in St. Louis, Missouri",10/9/16,2,http://www.presidency.ucsb.edu/ws/?pid=119038,TRUMP,Because you have nothing to say.,
292,"Washington University in St. Louis, Missouri",10/9/16,2,http://www.presidency.ucsb.edu/ws/?pid=119038,CLINTON,"I didn't in the first debate, and I'm going to try not to in this debate, because I'd like to get to the questions that the people have brought here tonight to talk to us about.",
293,"Washington University in St. Louis, Missouri",10/9/16,2,http://www.presidency.ucsb.edu/ws/?pid=119038,TRUMP,Get off this question.,
294,"Washington University in St. Louis, Missouri",10/9/16,2,http://www.presidency.ucsb.edu/ws/?pid=119038,CLINTON,"OK, Donald.",Donald
295,"Washington University in St. Louis, Missouri",10/9/16,2,http://www.presidency.ucsb.edu/ws/?pid=119038,CLINTON,"I know you're into big diversion tonight, anything to avoid talking about your campaign and the way it's exploding and the way Republicans are leaving you.",
296,"Washington University in St. Louis, Missouri",10/9/16,2,http://www.presidency.ucsb.edu/ws/?pid=119038,CLINTON,But let's at least focus...,
297,"Washington University in St. Louis, Missouri",10/9/16,2,http://www.presidency.ucsb.edu/ws/?pid=119038,TRUMP,Let's see what happens...[crosstalk],
298,"Washington University in St. Louis, Missouri",10/9/16,2,http://www.presidency.ucsb.edu/ws/?pid=119038,COOPER,Allow her to respond.,
299,"Washington University in St. Louis, Missouri",10/9/16,2,http://www.presidency.ucsb.edu/ws/?pid=119038,CLINTON,... on some of the issues that people care about tonight.,
300,"Washington University in St. Louis, Missouri",10/9/16,2,http://www.presidency.ucsb.edu/ws/?pid=119038,CLINTON,Let's get to their questions.,
301,"Washington University in St. Louis, Missouri",10/9/16,2,http://www.presidency.ucsb.edu/ws/?pid=119038,COOPER,We have a question here from Ken Karpowicz.,
302,"Washington University in St. Louis, Missouri",10/9/16,2,http://www.presidency.ucsb.edu/ws/?pid=119038,COOPER,He has a question about health care.,
303,"Washington University in St. Louis, Missouri",10/9/16,2,http://www.presidency.ucsb.edu/ws/?pid=119038,COOPER,Ken?,
304,"Washington University in St. Louis, Missouri",10/9/16,2,http://www.presidency.ucsb.edu/ws/?pid=119038,TRUMP,"I'd like to know, Anderson, why aren't you bringing up the e-mails?",
305,"Washington University in St. Louis, Missouri",10/9/16,2,http://www.presidency.ucsb.edu/ws/?pid=119038,TRUMP,I'd like to know.,
306,"Washington University in St. Louis, Missouri",10/9/16,2,http://www.presidency.ucsb.edu/ws/?pid=119038,TRUMP,Why aren't you bringing...,
307,"Washington University in St. Louis, Missouri",10/9/16,2,http://www.presidency.ucsb.edu/ws/?pid=119038,COOPER,We brought up the e-mails.,
308,"Washington University in St. Louis, Missouri",10/9/16,2,http://www.presidency.ucsb.edu/ws/?pid=119038,TRUMP,"No, it hasn't.",
309,"Washington University in St. Louis, Missouri",10/9/16,2,http://www.presidency.ucsb.edu/ws/?pid=119038,TRUMP,It hasn't.,
310,"Washington University in St. Louis, Missouri",10/9/16,2,http://www.presidency.ucsb.edu/ws/?pid=119038,TRUMP,And it hasn't been finished at all.,
311,"Washington University in St. Louis, Missouri",10/9/16,2,http://www.presidency.ucsb.edu/ws/?pid=119038,COOPER,Ken Karpowicz has a question.,
312,"Washington University in St. Louis, Missouri",10/9/16,2,http://www.presidency.ucsb.edu/ws/?pid=119038,TRUMP,It's nice to‰ÛÓone on three.,
313,"Washington University in St. Louis, Missouri",10/9/16,2,http://www.presidency.ucsb.edu/ws/?pid=119038,TRUMP,QUESTION: Thank you.,
314,"Washington University in St. Louis, Missouri",10/9/16,2,http://www.presidency.ucsb.edu/ws/?pid=119038,TRUMP,"Affordable Care Act, known as Obamacare, it is not affordable.",
315,"Washington University in St. Louis, Missouri",10/9/16,2,http://www.presidency.ucsb.edu/ws/?pid=119038,TRUMP,Premiums have gone up.,
316,"Washington University in St. Louis, Missouri",10/9/16,2,http://www.presidency.ucsb.edu/ws/?pid=119038,TRUMP,Deductibles have gone up.,
317,"Washington University in St. Louis, Missouri",10/9/16,2,http://www.presidency.ucsb.edu/ws/?pid=119038,TRUMP,Copays have gone up.,
318,"Washington University in St. Louis, Missouri",10/9/16,2,http://www.presidency.ucsb.edu/ws/?pid=119038,TRUMP,Prescriptions have gone up.,
319,"Washington University in St. Louis, Missouri",10/9/16,2,http://www.presidency.ucsb.edu/ws/?pid=119038,TRUMP,And the coverage has gone down.,
320,"Washington University in St. Louis, Missouri",10/9/16,2,http://www.presidency.ucsb.edu/ws/?pid=119038,TRUMP,What will you do to bring the cost down and make coverage better?,
321,"Washington University in St. Louis, Missouri",10/9/16,2,http://www.presidency.ucsb.edu/ws/?pid=119038,COOPER,"That first one goes to Secretary Clinton, because you started out the last one to the audience.",Secretary Clinton
322,"Washington University in St. Louis, Missouri",10/9/16,2,http://www.presidency.ucsb.edu/ws/?pid=119038,CLINTON,"If he wants to start, he can start.",
323,"Washington University in St. Louis, Missouri",10/9/16,2,http://www.presidency.ucsb.edu/ws/?pid=119038,CLINTON,"No, go ahead, Donald.",Donald
324,"Washington University in St. Louis, Missouri",10/9/16,2,http://www.presidency.ucsb.edu/ws/?pid=119038,TRUMP,"No, I'm a gentlemen, Hillary.",Hillary
325,"Washington University in St. Louis, Missouri",10/9/16,2,http://www.presidency.ucsb.edu/ws/?pid=119038,TRUMP,Go ahead.,
326,"Washington University in St. Louis, Missouri",10/9/16,2,http://www.presidency.ucsb.edu/ws/?pid=119038,TRUMP,[laughter],
327,"Washington University in St. Louis, Missouri",10/9/16,2,http://www.presidency.ucsb.edu/ws/?pid=119038,COOPER,Secretary Clinton?,Secretary Clinton
328,"Washington University in St. Louis, Missouri",10/9/16,2,http://www.presidency.ucsb.edu/ws/?pid=119038,CLINTON,"Well, I think Donald was about to say he's going to solve it by repealing it and getting rid of the Affordable Care Act.",Donald
329,"Washington University in St. Louis, Missouri",10/9/16,2,http://www.presidency.ucsb.edu/ws/?pid=119038,CLINTON,"And I'm going to fix it, because I agree with you.",
330,"Washington University in St. Louis, Missouri",10/9/16,2,http://www.presidency.ucsb.edu/ws/?pid=119038,CLINTON,Premiums have gotten too high.,
331,"Washington University in St. Louis, Missouri",10/9/16,2,http://www.presidency.ucsb.edu/ws/?pid=119038,CLINTON,"Copays, deductibles, prescription drug costs, and I've laid out a series of actions that we can take to try to get those costs down.",
332,"Washington University in St. Louis, Missouri",10/9/16,2,http://www.presidency.ucsb.edu/ws/?pid=119038,CLINTON,"But here's what I don't want people to forget when we're talking about reining in the costs, which has to be the highest priority of the next president, when the Affordable Care Act passed, it wasn't just that 20 million got insurance who didn't have it before.",
333,"Washington University in St. Louis, Missouri",10/9/16,2,http://www.presidency.ucsb.edu/ws/?pid=119038,CLINTON,But that in and of itself was a good thing.,
334,"Washington University in St. Louis, Missouri",10/9/16,2,http://www.presidency.ucsb.edu/ws/?pid=119038,CLINTON,"I meet these people all the time, and they tell me what a difference having that insurance meant to them and their families.",
335,"Washington University in St. Louis, Missouri",10/9/16,2,http://www.presidency.ucsb.edu/ws/?pid=119038,CLINTON,"But everybody else, the 170 million of us who get health insurance through our employees got big benefits.",
336,"Washington University in St. Louis, Missouri",10/9/16,2,http://www.presidency.ucsb.edu/ws/?pid=119038,CLINTON,"Number one, insurance companies can't deny you coverage because of a pre-existing condition.",
337,"Washington University in St. Louis, Missouri",10/9/16,2,http://www.presidency.ucsb.edu/ws/?pid=119038,CLINTON,"Number two, no lifetime limits, which is a big deal if you have serious health problems.",
338,"Washington University in St. Louis, Missouri",10/9/16,2,http://www.presidency.ucsb.edu/ws/?pid=119038,CLINTON,"Number three, women can't be charged more than men for our health insurance, which is the way it used to be before the Affordable Care Act.",
339,"Washington University in St. Louis, Missouri",10/9/16,2,http://www.presidency.ucsb.edu/ws/?pid=119038,CLINTON,"Number four, if you're under 26, and your parents have a policy, you can be on that policy until the age of 26, something that didn't happen before.",
340,"Washington University in St. Louis, Missouri",10/9/16,2,http://www.presidency.ucsb.edu/ws/?pid=119038,CLINTON,So I want very much to save what works and is good about the Affordable Care Act.,
341,"Washington University in St. Louis, Missouri",10/9/16,2,http://www.presidency.ucsb.edu/ws/?pid=119038,CLINTON,But we've got to get costs down.,
342,"Washington University in St. Louis, Missouri",10/9/16,2,http://www.presidency.ucsb.edu/ws/?pid=119038,CLINTON,We've got to provide additional help to small businesses so that they can afford to provide health insurance.,
343,"Washington University in St. Louis, Missouri",10/9/16,2,http://www.presidency.ucsb.edu/ws/?pid=119038,CLINTON,"But if we repeal it, as Donald has proposed, and start over again, all of those benefits I just mentioned are lost to everybody, not just people who get their health insurance on the exchange.",Donald
344,"Washington University in St. Louis, Missouri",10/9/16,2,http://www.presidency.ucsb.edu/ws/?pid=119038,CLINTON,And then we would have to start all over again.,
345,"Washington University in St. Louis, Missouri",10/9/16,2,http://www.presidency.ucsb.edu/ws/?pid=119038,CLINTON,"Right now, we are at 90 percent health insurance coverage.",
346,"Washington University in St. Louis, Missouri",10/9/16,2,http://www.presidency.ucsb.edu/ws/?pid=119038,CLINTON,That's the highest we've ever been in our country.,
347,"Washington University in St. Louis, Missouri",10/9/16,2,http://www.presidency.ucsb.edu/ws/?pid=119038,COOPER,"Secretary Clinton, your time is up.",Secretary Clinton
348,"Washington University in St. Louis, Missouri",10/9/16,2,http://www.presidency.ucsb.edu/ws/?pid=119038,CLINTON,"So I want us to get to 100 percent, but get costs down and keep quality up.",
349,"Washington University in St. Louis, Missouri",10/9/16,2,http://www.presidency.ucsb.edu/ws/?pid=119038,COOPER,"Mr. Trump, you have two minutes.",Mr. Trump
350,"Washington University in St. Louis, Missouri",10/9/16,2,http://www.presidency.ucsb.edu/ws/?pid=119038,TRUMP,"It is such a great question and it's maybe the question I get almost more than anything else, outside of defense.",
351,"Washington University in St. Louis, Missouri",10/9/16,2,http://www.presidency.ucsb.edu/ws/?pid=119038,TRUMP,Obamacare is a disaster.,
352,"Washington University in St. Louis, Missouri",10/9/16,2,http://www.presidency.ucsb.edu/ws/?pid=119038,TRUMP,You know it.,
353,"Washington University in St. Louis, Missouri",10/9/16,2,http://www.presidency.ucsb.edu/ws/?pid=119038,TRUMP,We all know it.,
354,"Washington University in St. Louis, Missouri",10/9/16,2,http://www.presidency.ucsb.edu/ws/?pid=119038,TRUMP,It's going up at numbers that nobody's ever seen worldwide.,
355,"Washington University in St. Louis, Missouri",10/9/16,2,http://www.presidency.ucsb.edu/ws/?pid=119038,TRUMP,Nobody's ever seen numbers like this for health care.,
356,"Washington University in St. Louis, Missouri",10/9/16,2,http://www.presidency.ucsb.edu/ws/?pid=119038,TRUMP,It's only getting worse.,
357,"Washington University in St. Louis, Missouri",10/9/16,2,http://www.presidency.ucsb.edu/ws/?pid=119038,TRUMP,"In '17, it implodes by itself.",
358,"Washington University in St. Louis, Missouri",10/9/16,2,http://www.presidency.ucsb.edu/ws/?pid=119038,TRUMP,"Their method of fixing it is to go back and ask Congress for more money, more and more money.",
359,"Washington University in St. Louis, Missouri",10/9/16,2,http://www.presidency.ucsb.edu/ws/?pid=119038,TRUMP,We have right now almost $20 trillion in debt.,
360,"Washington University in St. Louis, Missouri",10/9/16,2,http://www.presidency.ucsb.edu/ws/?pid=119038,TRUMP,Obamacare will never work.,
361,"Washington University in St. Louis, Missouri",10/9/16,2,http://www.presidency.ucsb.edu/ws/?pid=119038,TRUMP,"It's very bad, very bad health insurance.",
362,"Washington University in St. Louis, Missouri",10/9/16,2,http://www.presidency.ucsb.edu/ws/?pid=119038,TRUMP,Far too expensive.,
363,"Washington University in St. Louis, Missouri",10/9/16,2,http://www.presidency.ucsb.edu/ws/?pid=119038,TRUMP,"And not only expensive for the person that has it, unbelievably expensive for our country.",
364,"Washington University in St. Louis, Missouri",10/9/16,2,http://www.presidency.ucsb.edu/ws/?pid=119038,TRUMP,It's going to be one of the biggest line items very shortly.,
365,"Washington University in St. Louis, Missouri",10/9/16,2,http://www.presidency.ucsb.edu/ws/?pid=119038,TRUMP,"We have to repeal it and replace it with something absolutely much less expensive and something that works, where your plan can actually be tailored.",
366,"Washington University in St. Louis, Missouri",10/9/16,2,http://www.presidency.ucsb.edu/ws/?pid=119038,TRUMP,"We have to get rid of the lines around the state, artificial lines, where we stop insurance companies from coming in and competing, because they want‰ÛÓand President Obama and whoever was working on it‰ÛÓthey want to leave those lines, because that gives the insurance companies essentially monopolies.",President Obama
367,"Washington University in St. Louis, Missouri",10/9/16,2,http://www.presidency.ucsb.edu/ws/?pid=119038,TRUMP,We want competition.,
368,"Washington University in St. Louis, Missouri",10/9/16,2,http://www.presidency.ucsb.edu/ws/?pid=119038,TRUMP,You will have the finest health care plan there is.,
369,"Washington University in St. Louis, Missouri",10/9/16,2,http://www.presidency.ucsb.edu/ws/?pid=119038,TRUMP,"She wants to go to a single-payer plan, which would be a disaster, somewhat similar to Canada.",
370,"Washington University in St. Louis, Missouri",10/9/16,2,http://www.presidency.ucsb.edu/ws/?pid=119038,TRUMP,"And if you haven't noticed the Canadians, when they need a big operation, when something happens, they come into the United States in many cases because their system is so slow.",
371,"Washington University in St. Louis, Missouri",10/9/16,2,http://www.presidency.ucsb.edu/ws/?pid=119038,TRUMP,It's catastrophic in certain ways.,
372,"Washington University in St. Louis, Missouri",10/9/16,2,http://www.presidency.ucsb.edu/ws/?pid=119038,TRUMP,"But she wants to go to single payer, which means the government basically rules everything.",
373,"Washington University in St. Louis, Missouri",10/9/16,2,http://www.presidency.ucsb.edu/ws/?pid=119038,TRUMP,Hillary Clinton has been after this for years.,Hillary Clinton
374,"Washington University in St. Louis, Missouri",10/9/16,2,http://www.presidency.ucsb.edu/ws/?pid=119038,TRUMP,Obamacare was the first step.,
375,"Washington University in St. Louis, Missouri",10/9/16,2,http://www.presidency.ucsb.edu/ws/?pid=119038,TRUMP,Obamacare is a total disaster.,
376,"Washington University in St. Louis, Missouri",10/9/16,2,http://www.presidency.ucsb.edu/ws/?pid=119038,TRUMP,"And not only are your rates going up by numbers that nobody's ever believed, but your deductibles are going up, so that unless you get hit by a truck, you're never going to be able to use it.",
377,"Washington University in St. Louis, Missouri",10/9/16,2,http://www.presidency.ucsb.edu/ws/?pid=119038,COOPER,"Mr. Trump, your time...",Mr. Trump
378,"Washington University in St. Louis, Missouri",10/9/16,2,http://www.presidency.ucsb.edu/ws/?pid=119038,TRUMP,"It is a disastrous plan, and it has to be repealed and replaced.",
379,"Washington University in St. Louis, Missouri",10/9/16,2,http://www.presidency.ucsb.edu/ws/?pid=119038,COOPER,"Secretary Clinton, let me follow up with you.",Secretary Clinton
380,"Washington University in St. Louis, Missouri",10/9/16,2,http://www.presidency.ucsb.edu/ws/?pid=119038,COOPER,"Your husband called Obamacare, quote, ""the craziest thing in the world,"" saying that small-business owners are getting killed as premiums double, coverage is cut in half.",your husband
381,"Washington University in St. Louis, Missouri",10/9/16,2,http://www.presidency.ucsb.edu/ws/?pid=119038,COOPER,Was he mistaken or was the mistake simply telling the truth?,
382,"Washington University in St. Louis, Missouri",10/9/16,2,http://www.presidency.ucsb.edu/ws/?pid=119038,CLINTON,"No, I mean, he clarified what he meant.",
383,"Washington University in St. Louis, Missouri",10/9/16,2,http://www.presidency.ucsb.edu/ws/?pid=119038,CLINTON,And it's very clear.,
384,"Washington University in St. Louis, Missouri",10/9/16,2,http://www.presidency.ucsb.edu/ws/?pid=119038,CLINTON,"Look, we are in a situation in our country where if we were to start all over again, we might come up with a different system.",
385,"Washington University in St. Louis, Missouri",10/9/16,2,http://www.presidency.ucsb.edu/ws/?pid=119038,CLINTON,But we have an employer-based system.,
386,"Washington University in St. Louis, Missouri",10/9/16,2,http://www.presidency.ucsb.edu/ws/?pid=119038,CLINTON,That's where the vast majority of people get their health care.,
387,"Washington University in St. Louis, Missouri",10/9/16,2,http://www.presidency.ucsb.edu/ws/?pid=119038,CLINTON,"And the Affordable Care Act was meant to try to fill the gap between people who were too poor and couldn't put together any resources to afford health care, namely people on Medicaid.",
388,"Washington University in St. Louis, Missouri",10/9/16,2,http://www.presidency.ucsb.edu/ws/?pid=119038,CLINTON,"Obviously, Medicare, which is a single-payer system, which takes care of our elderly and does a great job doing it, by the way, and then all of the people who were employed, but people who were working but didn't have the money to afford insurance and didn't have anybody, an employer or anybody else, to help them.",
389,"Washington University in St. Louis, Missouri",10/9/16,2,http://www.presidency.ucsb.edu/ws/?pid=119038,CLINTON,That was the slot that the Obamacare approach was to take.,
390,"Washington University in St. Louis, Missouri",10/9/16,2,http://www.presidency.ucsb.edu/ws/?pid=119038,CLINTON,"And like I say, 20 million people now have health insurance.",
391,"Washington University in St. Louis, Missouri",10/9/16,2,http://www.presidency.ucsb.edu/ws/?pid=119038,CLINTON,"So if we just rip it up and throw it away, what Donald's not telling you is we just turn it back to the insurance companies the way it used to be, and that means the insurance companies...",
392,"Washington University in St. Louis, Missouri",10/9/16,2,http://www.presidency.ucsb.edu/ws/?pid=119038,COOPER,Secretary Clinton...,Secretary Clinton
393,"Washington University in St. Louis, Missouri",10/9/16,2,http://www.presidency.ucsb.edu/ws/?pid=119038,CLINTON,"... get to do pretty much whatever they want, including saying, look, I'm sorry, you've got diabetes, you had cancer, your child has asthma...",
394,"Washington University in St. Louis, Missouri",10/9/16,2,http://www.presidency.ucsb.edu/ws/?pid=119038,COOPER,Your time is up.,
395,"Washington University in St. Louis, Missouri",10/9/16,2,http://www.presidency.ucsb.edu/ws/?pid=119038,CLINTON,... you may not be able to have insurance because you can't afford it.,
396,"Washington University in St. Louis, Missouri",10/9/16,2,http://www.presidency.ucsb.edu/ws/?pid=119038,CLINTON,"So let's fix what's broken about it, but let's not throw it away and give it all back to the insurance companies and the drug companies.",
397,"Washington University in St. Louis, Missouri",10/9/16,2,http://www.presidency.ucsb.edu/ws/?pid=119038,CLINTON,That's not going to work.,
398,"Washington University in St. Louis, Missouri",10/9/16,2,http://www.presidency.ucsb.edu/ws/?pid=119038,COOPER,"Mr. Trump, let me follow up on this.",Mr. Trump
399,"Washington University in St. Louis, Missouri",10/9/16,2,http://www.presidency.ucsb.edu/ws/?pid=119038,TRUMP,"Well, I just want‰ÛÓjust one thing.",
400,"Washington University in St. Louis, Missouri",10/9/16,2,http://www.presidency.ucsb.edu/ws/?pid=119038,TRUMP,"First of all, Hillary, everything's broken about it.",Hillary
401,"Washington University in St. Louis, Missouri",10/9/16,2,http://www.presidency.ucsb.edu/ws/?pid=119038,TRUMP,Everything.,
402,"Washington University in St. Louis, Missouri",10/9/16,2,http://www.presidency.ucsb.edu/ws/?pid=119038,TRUMP,"Number two, Bernie Sanders said that Hillary Clinton has very bad judgment.",Hillary Clinton
403,"Washington University in St. Louis, Missouri",10/9/16,2,http://www.presidency.ucsb.edu/ws/?pid=119038,TRUMP,"This is a perfect example of it, trying to save Obamacare, which is a disaster.",
404,"Washington University in St. Louis, Missouri",10/9/16,2,http://www.presidency.ucsb.edu/ws/?pid=119038,COOPER,You've said you want to end Obamacare...,
405,"Washington University in St. Louis, Missouri",10/9/16,2,http://www.presidency.ucsb.edu/ws/?pid=119038,TRUMP,By the way...,
406,"Washington University in St. Louis, Missouri",10/9/16,2,http://www.presidency.ucsb.edu/ws/?pid=119038,COOPER,You've said you want to end Obamacare.,
407,"Washington University in St. Louis, Missouri",10/9/16,2,http://www.presidency.ucsb.edu/ws/?pid=119038,COOPER,You've also said you want to make coverage accessible for people with pre-existing conditions.,
408,"Washington University in St. Louis, Missouri",10/9/16,2,http://www.presidency.ucsb.edu/ws/?pid=119038,COOPER,How do you force insurance companies to do that if you're no longer mandating that every American get insurance?,
409,"Washington University in St. Louis, Missouri",10/9/16,2,http://www.presidency.ucsb.edu/ws/?pid=119038,TRUMP,We're going to be able to.,
410,"Washington University in St. Louis, Missouri",10/9/16,2,http://www.presidency.ucsb.edu/ws/?pid=119038,TRUMP,You're going to have plans...,
411,"Washington University in St. Louis, Missouri",10/9/16,2,http://www.presidency.ucsb.edu/ws/?pid=119038,COOPER,What does that mean?,
412,"Washington University in St. Louis, Missouri",10/9/16,2,http://www.presidency.ucsb.edu/ws/?pid=119038,TRUMP,"Well, I'll tell you what it means.",
413,"Washington University in St. Louis, Missouri",10/9/16,2,http://www.presidency.ucsb.edu/ws/?pid=119038,TRUMP,"You're going to have plans that are so good, because we're going to have so much competition in the insurance industry.",
414,"Washington University in St. Louis, Missouri",10/9/16,2,http://www.presidency.ucsb.edu/ws/?pid=119038,TRUMP,Once we break out‰ÛÓonce we break out the lines and allow the competition to come...,
415,"Washington University in St. Louis, Missouri",10/9/16,2,http://www.presidency.ucsb.edu/ws/?pid=119038,COOPER,Are you going‰ÛÓare you going to have a mandate that Americans have to have health insurance?,
416,"Washington University in St. Louis, Missouri",10/9/16,2,http://www.presidency.ucsb.edu/ws/?pid=119038,TRUMP,"President Obama‰ÛÓAnderson, excuse me.",President Obama; Anderson
417,"Washington University in St. Louis, Missouri",10/9/16,2,http://www.presidency.ucsb.edu/ws/?pid=119038,TRUMP,"President Obama, by keeping those lines, the boundary lines around each state, it was almost gone until just very toward the end of the passage of Obamacare, which, by the way, was a fraud.",President Obama
418,"Washington University in St. Louis, Missouri",10/9/16,2,http://www.presidency.ucsb.edu/ws/?pid=119038,TRUMP,"You know that, because Jonathan Gruber, the architect of Obamacare, was said‰ÛÓhe said it was a great lie, it was a big lie.",
419,"Washington University in St. Louis, Missouri",10/9/16,2,http://www.presidency.ucsb.edu/ws/?pid=119038,TRUMP,"President Obama said you keep your doctor, you keep your plan.",President Obama
420,"Washington University in St. Louis, Missouri",10/9/16,2,http://www.presidency.ucsb.edu/ws/?pid=119038,TRUMP,"The whole thing was a fraud, and it doesn't work.",
421,"Washington University in St. Louis, Missouri",10/9/16,2,http://www.presidency.ucsb.edu/ws/?pid=119038,TRUMP,"But when we get rid of those lines, you will have competition, and we will be able to keep pre-existing, we'll also be able to help people that can't get‰ÛÓdon't have money because we are going to have people protected.",
422,"Washington University in St. Louis, Missouri",10/9/16,2,http://www.presidency.ucsb.edu/ws/?pid=119038,TRUMP,"And Republicans feel this way, believe it or not, and strongly this way.",
423,"Washington University in St. Louis, Missouri",10/9/16,2,http://www.presidency.ucsb.edu/ws/?pid=119038,TRUMP,We're going to block grant into the states.,
424,"Washington University in St. Louis, Missouri",10/9/16,2,http://www.presidency.ucsb.edu/ws/?pid=119038,TRUMP,We're going to block grant into Medicaid into the states...,
425,"Washington University in St. Louis, Missouri",10/9/16,2,http://www.presidency.ucsb.edu/ws/?pid=119038,COOPER,"Thank you, Mr. Trump.",Mr. Trump
426,"Washington University in St. Louis, Missouri",10/9/16,2,http://www.presidency.ucsb.edu/ws/?pid=119038,TRUMP,... so that we will be able to take care of people without the necessary funds to take care of themselves.,
427,"Washington University in St. Louis, Missouri",10/9/16,2,http://www.presidency.ucsb.edu/ws/?pid=119038,COOPER,"Thank you, Mr. Trump.",Mr. Trump
428,"Washington University in St. Louis, Missouri",10/9/16,2,http://www.presidency.ucsb.edu/ws/?pid=119038,RADDATZ,We now go to Gorbah Hamed with a question for both candidates.,
429,"Washington University in St. Louis, Missouri",10/9/16,2,http://www.presidency.ucsb.edu/ws/?pid=119038,RADDATZ,QUESTION: Hi.,
430,"Washington University in St. Louis, Missouri",10/9/16,2,http://www.presidency.ucsb.edu/ws/?pid=119038,RADDATZ,"There are 3.3 million Muslims in the United States, and I'm one of them.",
431,"Washington University in St. Louis, Missouri",10/9/16,2,http://www.presidency.ucsb.edu/ws/?pid=119038,RADDATZ,"You've mentioned working with Muslim nations, but with Islamophobia on the rise, how will you help people like me deal with the consequences of being labeled as a threat to the country after the election is over?",
432,"Washington University in St. Louis, Missouri",10/9/16,2,http://www.presidency.ucsb.edu/ws/?pid=119038,RADDATZ,"Mr. Trump, you're first.",Mr. Trump
433,"Washington University in St. Louis, Missouri",10/9/16,2,http://www.presidency.ucsb.edu/ws/?pid=119038,TRUMP,"Well, you're right about Islamophobia, and that's a shame.",
434,"Washington University in St. Louis, Missouri",10/9/16,2,http://www.presidency.ucsb.edu/ws/?pid=119038,TRUMP,But one thing we have to do is we have to make sure that‰ÛÓbecause there is a problem.,
435,"Washington University in St. Louis, Missouri",10/9/16,2,http://www.presidency.ucsb.edu/ws/?pid=119038,TRUMP,"I mean, whether we like it or not, and we could be very politically correct, but whether we like it or not, there is a problem.",
436,"Washington University in St. Louis, Missouri",10/9/16,2,http://www.presidency.ucsb.edu/ws/?pid=119038,TRUMP,And we have to be sure that Muslims come in and report when they see something going on.,
437,"Washington University in St. Louis, Missouri",10/9/16,2,http://www.presidency.ucsb.edu/ws/?pid=119038,TRUMP,"When they see hatred going on, they have to report it.",
438,"Washington University in St. Louis, Missouri",10/9/16,2,http://www.presidency.ucsb.edu/ws/?pid=119038,TRUMP,"As an example, in San Bernardino, many people saw the bombs all over the apartment of the two people that killed 14 and wounded many, many people.",
439,"Washington University in St. Louis, Missouri",10/9/16,2,http://www.presidency.ucsb.edu/ws/?pid=119038,TRUMP,Horribly wounded.,
440,"Washington University in St. Louis, Missouri",10/9/16,2,http://www.presidency.ucsb.edu/ws/?pid=119038,TRUMP,They'll never be the same.,
441,"Washington University in St. Louis, Missouri",10/9/16,2,http://www.presidency.ucsb.edu/ws/?pid=119038,TRUMP,Muslims have to report the problems when they see them.,
442,"Washington University in St. Louis, Missouri",10/9/16,2,http://www.presidency.ucsb.edu/ws/?pid=119038,TRUMP,"And, you know, there's always a reason for everything.",
443,"Washington University in St. Louis, Missouri",10/9/16,2,http://www.presidency.ucsb.edu/ws/?pid=119038,TRUMP,"If they don't do that, it's a very difficult situation for our country, because you look at Orlando and you look at San Bernardino and you look at the World Trade Center.",
444,"Washington University in St. Louis, Missouri",10/9/16,2,http://www.presidency.ucsb.edu/ws/?pid=119038,TRUMP,Go outside.,
445,"Washington University in St. Louis, Missouri",10/9/16,2,http://www.presidency.ucsb.edu/ws/?pid=119038,TRUMP,Look at Paris.,
446,"Washington University in St. Louis, Missouri",10/9/16,2,http://www.presidency.ucsb.edu/ws/?pid=119038,TRUMP,Look at that horrible‰ÛÓthese are radical Islamic terrorists.,
447,"Washington University in St. Louis, Missouri",10/9/16,2,http://www.presidency.ucsb.edu/ws/?pid=119038,TRUMP,And she won't even mention the word and nor will President Obama.,President Obama
448,"Washington University in St. Louis, Missouri",10/9/16,2,http://www.presidency.ucsb.edu/ws/?pid=119038,TRUMP,"He won't use the term ""radical Islamic terrorism.""",
449,"Washington University in St. Louis, Missouri",10/9/16,2,http://www.presidency.ucsb.edu/ws/?pid=119038,TRUMP,"Now, to solve a problem, you have to be able to state what the problem is or at least say the name.",
